Source,Target,Type,Weight
2,1,Undirected,441
3,1,Undirected,438
3,2,Undirected,393
4,1,Undirected,402
4,2,Undirected,356
4,3,Undirected,380
5,1,Undirected,112
5,2,Undirected,108
5,3,Undirected,101
5,4,Undirected,100
6,1,Undirected,2
6,2,Undirected,3
6,3,Undirected,3
6,4,Undirected,3
6,5,Undirected,1
7,1,Undirected,1
7,2,Undirected,1
7,3,Undirected,1
8,1,Undirected,29
8,2,Undirected,29
8,3,Undirected,31
8,4,Undirected,28
8,5,Undirected,7
8,6,Undirected,1
8,7,Undirected,1
9,1,Undirected,37
9,2,Undirected,36
9,3,Undirected,37
9,4,Undirected,31
9,5,Undirected,12
9,6,Undirected,1
9,7,Undirected,1
9,8,Undirected,29
10,1,Undirected,28
10,2,Undirected,28
10,3,Undirected,29
10,4,Undirected,26
10,5,Undirected,9
10,6,Undirected,1
10,7,Undirected,1
10,8,Undirected,28
10,9,Undirected,30
11,1,Undirected,28
11,2,Undirected,28
11,3,Undirected,27
11,4,Undirected,26
11,5,Undirected,4
11,7,Undirected,1
11,8,Undirected,4
11,9,Undirected,4
11,10,Undirected,4
12,1,Undirected,46
12,2,Undirected,39
12,3,Undirected,34
12,4,Undirected,32
12,5,Undirected,10
12,6,Undirected,1
12,7,Undirected,1
12,8,Undirected,4
12,9,Undirected,5
12,10,Undirected,4
12,11,Undirected,6
13,1,Undirected,17
13,2,Undirected,14
13,3,Undirected,18
13,4,Undirected,15
13,5,Undirected,5
13,7,Undirected,1
13,8,Undirected,2
13,9,Undirected,2
13,10,Undirected,2
13,11,Undirected,3
13,12,Undirected,1
14,1,Undirected,4
14,2,Undirected,4
14,3,Undirected,3
14,4,Undirected,1
14,7,Undirected,1
14,8,Undirected,1
14,9,Undirected,1
14,10,Undirected,1
14,11,Undirected,1
14,12,Undirected,1
14,13,Undirected,1
15,1,Undirected,1
15,2,Undirected,1
15,3,Undirected,1
15,4,Undirected,1
15,5,Undirected,1
16,1,Undirected,10
16,2,Undirected,9
16,3,Undirected,8
16,4,Undirected,8
16,5,Undirected,3
16,9,Undirected,1
16,11,Undirected,1
16,12,Undirected,1
16,15,Undirected,1
17,3,Undirected,1
17,8,Undirected,1
17,9,Undirected,1
17,10,Undirected,1
18,1,Undirected,2
18,2,Undirected,2
18,3,Undirected,2
18,4,Undirected,2
19,1,Undirected,2
19,2,Undirected,2
19,3,Undirected,2
19,4,Undirected,2
19,18,Undirected,1
20,1,Undirected,1
20,3,Undirected,1
20,4,Undirected,1
20,13,Undirected,1
21,1,Undirected,11
21,2,Undirected,8
21,3,Undirected,10
21,4,Undirected,10
21,5,Undirected,3
21,6,Undirected,1
21,8,Undirected,2
21,9,Undirected,2
21,10,Undirected,2
21,12,Undirected,2
21,13,Undirected,1
22,1,Undirected,2
22,2,Undirected,1
22,3,Undirected,2
22,4,Undirected,1
23,1,Undirected,2
23,2,Undirected,2
23,3,Undirected,2
23,4,Undirected,2
23,8,Undirected,1
23,9,Undirected,1
23,10,Undirected,1
23,11,Undirected,1
23,12,Undirected,1
24,1,Undirected,2
24,2,Undirected,1
24,3,Undirected,1
24,4,Undirected,2
24,18,Undirected,1
24,19,Undirected,1
25,1,Undirected,22
25,2,Undirected,19
25,3,Undirected,19
25,4,Undirected,19
25,5,Undirected,5
25,8,Undirected,4
25,9,Undirected,5
25,10,Undirected,3
25,11,Undirected,1
25,12,Undirected,2
25,14,Undirected,1
25,16,Undirected,1
25,18,Undirected,1
25,24,Undirected,1
26,1,Undirected,4
26,2,Undirected,3
26,3,Undirected,4
26,4,Undirected,5
26,24,Undirected,1
26,25,Undirected,2
27,1,Undirected,91
27,2,Undirected,79
27,3,Undirected,78
27,4,Undirected,73
27,5,Undirected,24
27,8,Undirected,9
27,9,Undirected,13
27,10,Undirected,9
27,11,Undirected,7
27,12,Undirected,16
27,13,Undirected,9
27,16,Undirected,1
27,17,Undirected,1
27,18,Undirected,1
27,21,Undirected,3
27,23,Undirected,1
27,24,Undirected,1
27,25,Undirected,4
27,26,Undirected,1
28,1,Undirected,3
28,2,Undirected,3
28,3,Undirected,3
28,4,Undirected,3
28,5,Undirected,1
28,25,Undirected,1
29,1,Undirected,12
29,2,Undirected,12
29,3,Undirected,11
29,4,Undirected,11
29,5,Undirected,2
29,9,Undirected,1
29,11,Undirected,1
29,12,Undirected,2
29,21,Undirected,1
29,27,Undirected,5
29,28,Undirected,1
30,1,Undirected,9
30,2,Undirected,9
30,3,Undirected,7
30,4,Undirected,8
30,5,Undirected,4
30,11,Undirected,1
30,12,Undirected,2
30,25,Undirected,1
30,27,Undirected,2
30,28,Undirected,1
30,29,Undirected,3
31,1,Undirected,2
31,2,Undirected,2
31,4,Undirected,1
31,5,Undirected,1
32,1,Undirected,2
32,2,Undirected,2
32,3,Undirected,2
32,4,Undirected,2
32,26,Undirected,1
33,1,Undirected,56
33,2,Undirected,50
33,3,Undirected,51
33,4,Undirected,46
33,5,Undirected,14
33,6,Undirected,1
33,8,Undirected,4
33,9,Undirected,4
33,10,Undirected,2
33,11,Undirected,5
33,12,Undirected,6
33,13,Undirected,4
33,14,Undirected,1
33,16,Undirected,3
33,21,Undirected,1
33,25,Undirected,4
33,26,Undirected,2
33,27,Undirected,7
33,30,Undirected,1
33,32,Undirected,1
34,1,Undirected,77
34,2,Undirected,68
34,3,Undirected,71
34,4,Undirected,68
34,5,Undirected,20
34,8,Undirected,5
34,9,Undirected,6
34,10,Undirected,5
34,11,Undirected,8
34,12,Undirected,5
34,13,Undirected,7
34,16,Undirected,4
34,20,Undirected,1
34,21,Undirected,1
34,25,Undirected,3
34,26,Undirected,2
34,27,Undirected,14
34,30,Undirected,1
34,32,Undirected,1
34,33,Undirected,49
35,1,Undirected,138
35,2,Undirected,116
35,3,Undirected,114
35,4,Undirected,103
35,5,Undirected,29
35,6,Undirected,2
35,8,Undirected,5
35,9,Undirected,8
35,10,Undirected,7
35,11,Undirected,5
35,12,Undirected,12
35,13,Undirected,2
35,15,Undirected,1
35,16,Undirected,1
35,18,Undirected,2
35,19,Undirected,1
35,21,Undirected,2
35,22,Undirected,1
35,24,Undirected,2
35,25,Undirected,7
35,26,Undirected,1
35,27,Undirected,23
35,28,Undirected,1
35,29,Undirected,4
35,30,Undirected,5
35,32,Undirected,1
35,33,Undirected,9
35,34,Undirected,13
36,1,Undirected,92
36,2,Undirected,80
36,3,Undirected,79
36,4,Undirected,70
36,5,Undirected,18
36,6,Undirected,1
36,8,Undirected,3
36,9,Undirected,6
36,10,Undirected,4
36,11,Undirected,13
36,12,Undirected,5
36,13,Undirected,1
36,14,Undirected,1
36,21,Undirected,2
36,22,Undirected,1
36,25,Undirected,4
36,26,Undirected,1
36,27,Undirected,19
36,29,Undirected,2
36,32,Undirected,1
36,33,Undirected,12
36,34,Undirected,15
36,35,Undirected,27
37,1,Undirected,5
37,2,Undirected,5
37,3,Undirected,5
37,4,Undirected,4
37,5,Undirected,1
37,12,Undirected,1
37,27,Undirected,1
37,32,Undirected,1
37,33,Undirected,1
37,34,Undirected,2
37,35,Undirected,4
37,36,Undirected,3
38,1,Undirected,57
38,2,Undirected,51
38,3,Undirected,47
38,4,Undirected,46
38,5,Undirected,16
38,6,Undirected,1
38,8,Undirected,5
38,9,Undirected,4
38,10,Undirected,4
38,11,Undirected,4
38,12,Undirected,12
38,13,Undirected,1
38,21,Undirected,1
38,23,Undirected,2
38,25,Undirected,2
38,27,Undirected,16
38,29,Undirected,2
38,30,Undirected,2
38,32,Undirected,1
38,33,Undirected,9
38,34,Undirected,13
38,35,Undirected,22
38,36,Undirected,6
38,37,Undirected,1
39,1,Undirected,2
39,2,Undirected,2
39,3,Undirected,2
39,4,Undirected,2
39,32,Undirected,1
39,33,Undirected,1
39,34,Undirected,2
39,35,Undirected,1
39,36,Undirected,2
39,37,Undirected,1
39,38,Undirected,1
40,1,Undirected,1
40,2,Undirected,1
40,3,Undirected,1
40,4,Undirected,1
40,32,Undirected,1
40,33,Undirected,1
40,34,Undirected,1
40,35,Undirected,1
40,36,Undirected,1
40,37,Undirected,1
40,38,Undirected,1
40,39,Undirected,1
41,1,Undirected,39
41,2,Undirected,38
41,3,Undirected,40
41,4,Undirected,35
41,5,Undirected,13
41,9,Undirected,2
41,11,Undirected,2
41,12,Undirected,1
41,13,Undirected,2
41,16,Undirected,1
41,19,Undirected,1
41,21,Undirected,1
41,25,Undirected,1
41,27,Undirected,8
41,29,Undirected,1
41,32,Undirected,1
41,33,Undirected,6
41,34,Undirected,8
41,35,Undirected,12
41,36,Undirected,8
41,37,Undirected,2
41,38,Undirected,6
41,39,Undirected,1
41,40,Undirected,1
42,1,Undirected,93
42,2,Undirected,83
42,3,Undirected,95
42,4,Undirected,84
42,5,Undirected,18
42,6,Undirected,1
42,8,Undirected,12
42,9,Undirected,15
42,10,Undirected,12
42,11,Undirected,3
42,12,Undirected,12
42,13,Undirected,3
42,14,Undirected,1
42,17,Undirected,1
42,20,Undirected,1
42,21,Undirected,4
42,25,Undirected,9
42,27,Undirected,25
42,28,Undirected,1
42,31,Undirected,1
42,32,Undirected,1
42,33,Undirected,11
42,34,Undirected,18
42,35,Undirected,14
42,36,Undirected,16
42,37,Undirected,1
42,38,Undirected,13
42,39,Undirected,2
42,40,Undirected,1
